brag boast,-0.35870213477682156,1.0,0.6412978652231784
concoct devise,-0.7372839398993973,1.0,0.2627160601006027
divide split,-0.45581002615830807,0.93,0.474189973841692
build construct,-0.5093505370190407,0.996,0.48664946298095935
end terminate,-0.6008900694935992,1.0,0.3991099305064008
accentuate highlight,-0.7641074214735805,1.0,0.23589257852641957
demonstrate show,-0.9380406913060445,0.958,0.01995930869395551
solve figure,-0.8625482075785929,0.958,0.09545179242140717
consume eat,-0.5524231187163307,0.958,0.40557688128366937
position situate,-0.6547702575410774,0.958,0.30322974245892254
swear vow,-0.3190317590172804,0.958,0.6389682409827195
furnish supply,-0.4180221061878291,0.958,0.5399778938121709
merit deserve,-0.4744799403712697,0.917,0.4425200596287303
submit yield,-0.7840915911251775,0.917,0.13290840887482258
seize take,-0.618923808772776,0.917,0.298076191227224
spin twirl,-0.6758379795472109,0.875,0.19916202045278913
enlarge swell,-0.4770231188348191,0.875,0.3979768811651809
swing sway,-0.619877177018751,0.875,0.25512282298124894
circulate distribute,-0.399008184484363,0.875,0.475991815515637
recognize acknowledge,-0.3941161281497676,0.833,0.43888387185023237
resolve settle,-0.48580655300661846,0.833,0.3471934469933815
prolong sustain,-0.40372216969971514,0.833,0.4292778303002848
tap knock,-0.7984222691443608,0.833,0.034577730855639206
block hinder,-0.779364699753242,0.792,0.012635300246758109
arrange plan,-0.5243356488600595,0.792,0.2676643511399406
twist curl,-0.2774152759733325,0.792,0.5145847240266676
hail acclaim,-0.3648473316263188,0.75,0.3851526683736812
dissipate disperse,-0.31923249028940265,0.75,0.43076750971059735
approve support,-0.6004485639068063,0.75,0.14955143609319363
impose levy,-0.379654064816609,0.75,0.370345935183391
hasten accelerate,-0.4357818484722738,0.708,0.27221815152772616
rap tap,-0.41063235051155383,0.708,0.29736764948844613
lean rest,-0.6600225900112832,0.708,0.04797740998871681
make earn,-0.35722959822265116,0.762,0.40477040177734885
show publish,-0.5567758358301724,0.708,0.1512241641698275
sell market,-0.36589958134662875,0.708,0.3421004186533712
weave intertwine,-0.45632849386333363,0.667,0.2106715061366664
refer direct,-0.535522626634393,0.667,0.13147737336560705
distribute commercialize,-0.3979813628271615,0.625,0.2270186371728385
twist intertwine,-0.519914055061495,0.625,0.10508594493850502
drain tap,-0.5564768449402951,0.625,0.06852315505970483
depict recognize,-0.4598937761247964,0.625,0.1651062238752036
build organize,-0.3390745729669294,0.625,0.2859254270330706
hail address,-0.5271082869965287,0.583,0.05589171300347127
call refer,-0.12164692771079322,0.542,0.4203530722892068
swing bounce,-0.19295084800153978,0.542,0.34904915199846026
yield seize,-0.297748738542716,0.5,0.202251261457284
split crush,-0.4293068832448701,0.5,0.07069311675512989
challenge yield,-0.48662094641119735,0.5,0.013379053588802654
hinder assist,-0.3531743019016405,0.5,0.1468256980983595
welcome recognize,-0.28928955283345,0.5,0.21071044716655002
need deserve,-0.0798857555609056,0.458,0.3781142444390944
refer explain,-0.2843581543350691,0.458,0.1736418456649309
finance build,-0.2981559334306013,0.417,0.1188440665693987
expect deserve,-0.23048641331475925,0.417,0.18651358668524073
terminate postpone,-0.2575211058866309,0.417,0.1594788941133691
yell boast,-0.3402277508783037,0.417,0.0767722491216963
swell curl,-0.16782590971464403,0.417,0.24917409028535595
rotate situate,-0.41407090959539006,0.375,-0.039070909595390065
seize request,-0.3036419482157058,0.375,0.07135805178429425
approve scorn,-0.27951123848753867,0.375,0.0954887615124613
supply consume,-0.08969139114002844,0.375,0.28530860885997156
clip twist,-0.1359749360322338,0.375,0.2390250639677662
divide figure,-0.3337860471102941,0.333,-0.0007860471102940739
advise furnish,-0.3779522861669399,0.333,-0.04495228616693987
complain boast,0.008123848550844914,0.333,0.34112384855084493
want deserve,-0.15232554305070262,0.333,0.1806744569492974
twist fasten,-0.09340652398996596,0.333,0.23959347601003406
swing crash,-0.2666343063292679,0.292,0.02536569367073208
make trade,-0.3021034317088083,0.292,-0.010103431708808345
hinder yield,-0.22083200705969952,0.292,0.07116799294030045
build propose,-0.2522480896028446,0.292,0.03975191039715535
express figure,-0.4166150336918335,0.292,-0.1246150336918335
resolve examine,-0.21762846612116715,0.292,0.07437153387883282
bruise split,-0.2563939616261346,0.292,0.035606038373865403
swing break,-0.2052718497926822,0.292,0.08672815020731778
catch consume,-0.1746671090134177,0.25,0.0753328909865823
swear explain,-0.07542873452201357,0.25,0.17457126547798643
request levy,-0.15475126384851257,0.25,0.09524873615148743
arrange study,-0.18254116684500643,0.25,0.06745883315499358
relieve hinder,-0.14725512057366513,0.25,0.10274487942633488
move swell,-0.32361402434288916,0.25,-0.07361402434288916
weave print,-0.06469276361145232,0.208,0.14330723638854767
swear think,-0.27454561465843375,0.208,-0.06654561465843374
forget resolve,-0.10989798986005173,0.208,0.09810201013994826
supervise concoct,-0.2645900324953526,0.208,-0.05659003249535261
situate isolate,0.0500733422642923,0.167,0.2170733422642923
explain boast,0.0374286947609426,0.167,0.2044286947609426
ache spin,-0.059043638396457904,0.167,0.1079563616035421
evaluate terminate,-0.013394850635732453,0.167,0.15360514936426756
recognize succeed,0.031048846754886616,0.167,0.19804884675488663
dilute market,-0.18974155406831925,0.167,-0.02274155406831923
hasten permit,0.01357013793497261,0.167,0.18057013793497262
scorn yield,-0.28531910039875474,0.167,-0.11831910039875473
swear describe,-0.08390618112827028,0.167,0.08309381887172973
arrange explain,-0.06275615253345908,0.167,0.10424384746654093
discard arrange,-0.19875041715804082,0.167,-0.03175041715804082
list figure,-0.06940071817146137,0.167,0.09759928182853864
stamp weave,-0.05112407026700862,0.125,0.07387592973299138
market sweeten,-0.09151400004056313,0.125,0.033485999959436866
boil tap,-0.01838794874589815,0.125,0.10661205125410185
sustain lower,-0.12944610777908888,0.125,-0.0044461077790888814
resolve publicize,-0.15371222022872036,0.125,-0.02871222022872036
dissipate isolate,-0.12912621825797493,0.125,-0.0041262182579749375
anger approve,-0.027554236738727728,0.125,0.09744576326127227
approve boast,-0.17209882234133322,0.125,-0.04709882234133324
research distribute,-0.10161854131545614,0.125,0.023381458684543863
request concoct,-0.12876702553964486,0.125,-0.0037670255396448694
boast yield,0.14221967084070442,0.125,0.2672196708407044
furnish impress,-0.034379173777049465,0.083,0.04862082622295054
refine sustain,0.2026510310999552,0.083,0.2856510310999552
acknowledge distribute,-0.07083712779415102,0.083,0.012162872205848982
