stop drive,0.2678115569636712,0.0,0.2678115569636712
protect help,0.11254660080544726,0.2816666666666667,0.39421326747211394
forget ignore,0.5078744204619258,0.12833333333333333,0.6362077537952591
aim hit,0.06416990115571122,0.10333333333333333,0.16750323448904456
criticize hate,0.27944518738056096,0.11499999999999999,0.39444518738056095
go enter,0.21422261824949168,0.2816666666666667,0.49588928491615836
wander search,0.30077577494550056,0.12833333333333333,0.42910910827883386
depend rely,-0.18300371937123638,0.8583333333333334,0.675329613962097
borrow beg,0.0025579651886118993,0.19166666666666665,0.19422463185527855
leave appear,0.1975041892316359,0.013333333333333334,0.21083752256496924
lose fail,0.09541153196262164,0.39666666666666667,0.4920781986292883
define clarify,-0.03809501334074278,0.525,0.48690498665925724
portray decide,0.17758741495041794,0.0,0.17758741495041794
understand forgive,0.18401149983207513,0.12833333333333333,0.31234483316540845
accept deny,0.45195012457348577,0.013333333333333334,0.4652834579068191
clarify explain,-0.19162393045339654,0.7949999999999999,0.6033760695466034
conclude decide,-0.3648293529035978,0.46166666666666667,0.09683731376306887
collect organize,0.28380163407784864,0.16666666666666666,0.4504683007445153
destroy make,0.2129330185232121,0.013333333333333334,0.22626635185654542
drink swallow,0.003287523049713359,0.295,0.29828752304971334
receive catch,-0.062268082296363214,0.3466666666666667,0.28439858437030346
upset hurt,0.08194091790783231,0.5133333333333333,0.5952742512411656
follow chase,-0.2808265668187574,0.47500000000000003,0.1941734331812426
borrow want,0.17630823914367708,0.0,0.17630823914367708
enjoy hate,0.2190639536192855,0.0,0.2190639536192855
go sell,0.341407057437106,0.0,0.341407057437106
ride run,0.2409564541368529,0.06333333333333334,0.30428978747018626
stop warn,0.0906056730330162,0.12833333333333333,0.21893900636634953
salute perform,0.1338107698680981,0.0,0.1338107698680981
absorb withdraw,0.3481911172804684,0.0,0.3481911172804684
testify judge,0.2156471863176717,0.11499999999999999,0.3306471863176717
withdraw reject,0.405261350886686,0.16666666666666666,0.5719280175533527
inspect examine,-0.11257124490517356,0.8333333333333334,0.7207620884281598
