goat beard,-0.07012717541013548,0.068,-0.002127175410135472
chair office,-0.40415618063141456,0.438,0.03384381936858546
yacht job,-0.00490097451537163,0.038,0.03309902548462837
cat dogs,-0.2603985891646666,0.893,0.6326014108353334
goat actions,-0.13698344559585274,0.036,-0.10098344559585275
corn ruler,-0.13096025165010658,0.071,-0.059960251650106586
falcon club,-0.006959030740635169,0.119,0.11204096925936483
dress shirts,-0.3169720020486526,0.893,0.5760279979513474
bus vehicle,-0.48415527465958474,0.87,0.38584472534041525
shirt cars,0.1613087433927322,0.075,0.23630874339273222
ferry dock,-0.4394739684553055,0.838,0.39852603154469446
truck cage,-0.02441942376383824,0.15,0.12558057623616176
truck voyage,0.059027584495720625,0.125,0.18402758449572063
bus airplane,-0.22734177055443944,0.727,0.49965822944556054
bus automobile,-0.5161351937045013,0.929,0.4128648062954987
jacket wrap,-0.5926318658809882,0.786,0.19336813411901194
garlic seasoning,-0.8644497972225663,0.81,-0.05444979722256631
bus loop,0.0027605640750215654,0.135,0.13776056407502157
dress tent,0.07277136745437296,0.188,0.26077136745437296
freezer tests,-0.010803315413060784,0.038,0.027196684586939215
radio noise,-0.47317915250904385,0.619,0.14582084749095614
coat pieces,-0.01289832434762947,0.107,0.09410167565237053
flute harpsichord,-0.32372682445416967,0.875,0.5512731755458303
flute wind,0.07781114442513021,0.167,0.24481114442513022
flute crime,-0.034945831797286296,0.038,0.0030541682027137003
swan heron,-0.7659482470786256,0.905,0.13905175292137445
castle cottage,-0.3301829812190326,0.813,0.48281701878096733
garlic deal,-0.1467817126858251,0.025,-0.1217817126858251
goat mark,-0.1710260617415879,0.083,-0.08802606174158789
shirt development,-0.20196543097646577,0.063,-0.13896543097646577
crow bird,-0.2510402907471213,0.8,0.5489597092528787
crow points,-0.08155557162310327,0.012,-0.06955557162310327
coat measures,0.0013499692558394255,0.048,0.049349969255839427
corn beet,-0.41729869279930026,0.761,0.34370130720069975
chair sofa,-0.40315445275931006,0.938,0.5348455472406899
potato chips,-0.5351667424208738,0.675,0.13983325757912624
flute change,-0.14693588052192777,0.024,-0.12293588052192776
flute stool,0.04870340437144599,0.141,0.18970340437144598
coat move,-0.10164143454176784,0.045,-0.05664143454176784
truck airplane,0.004802196124299496,0.489,0.4938021961242995
potato tomato,-0.11205426201123148,0.775,0.6629457379887685
