car bicycle,-0.1897258063268331,0.7075,0.5177741936731669
polyhedron actor,-0.0175461727648462,0.0,-0.0175461727648462
fault system,-0.09748833906077153,0.145,0.04751166093922846
weapon helmet,-0.1807320644607962,0.4575,0.2767679355392038
screenwriter television,-0.137768684335059,0.4175,0.27973131566494097
basilica mosaic,-0.08020660458325152,0.375,0.2947933954167485
democracy monarchy,-0.11837354488486795,0.6675,0.549126455115132
tuberculosis LED,0.0350673800425173,0.0,0.0350673800425173
apocalypse fire,-0.12025850754333628,0.3125,0.19224149245666372
speed post,-0.03997391498357607,0.0625,0.022526085016423936
laptop notebook,-0.5556659195956166,1.0,0.4443340804043834
snowboard skiing,-0.34167121022073926,0.7925,0.4508287897792607
pointer slide,-0.16413127420954662,0.3325,0.1683687257904534
sensor radiator,-0.23204163394821362,0.3125,0.08045836605178638
hit frame,-0.12819113943289753,0.105,-0.02319113943289753
theory hypothesis,-0.2900226390756254,0.9575,0.6674773609243746
actor actress,-0.06895243381213745,0.855,0.7860475661878625
film theatre,-0.13443542525961633,0.5625,0.4280645747403837
screen monitor,-0.8926293142484114,0.98,0.08737068575158853
dairy honey,0.18528064611063935,0.2075,0.39278064611063934
pesticide pest,0.41245324507202963,0.4575,0.8699532450720296
policeman politician,-0.08590290111893412,0.5425,0.45659709888106587
neuropsychology parapsychology,-0.30083693431843833,0.7925,0.49166306568156165
battery energy,-0.5480070186189865,0.7075,0.15949298138101353
peninsula island,-0.1346409736203502,0.75,0.6153590263796498
chart graph,-0.7154630870402858,0.9575,0.2420369129597142
simulation robotics,-0.01785597135218775,0.355,0.33714402864781223
society culture,-0.13953697941757914,0.6675,0.5279630205824208
church cathedral,-0.18536260423873396,0.895,0.709637395761266
translator foreigner,-0.08370329037361052,0.355,0.27129670962638947
biotope biology,-0.17475271683720534,0.48,0.30524728316279465
magma volcano,-0.017496517659341126,0.5625,0.5450034823406589
brainstorming telescope,-0.07670778547478958,0.0,-0.07670778547478958
level score,-0.6027157833643474,0.6675,0.06478421663565262
penny bargain,-0.3094991026251295,0.355,0.045500897374870536
tsunami sea,-0.16478286594384461,0.5,0.3352171340561554
ostrich orchard,-0.08833775201188704,0.105,0.01666224798811296
cinnamon candy,-0.006778346640399557,0.4375,0.43072165335960044
broom dust,-0.21222894426045422,0.4575,0.2452710557395458
galaxy astronomer,-0.013937002805689935,0.355,0.34106299719431005
juice milkshake,-0.32089065178420983,0.7925,0.47160934821579015
criminal offender,-0.457295151034839,0.875,0.417704848965161
past antecedent,-0.6152389790984363,0.6875,0.07226102090156378
song performer,-0.16748207465048076,0.4575,0.29001792534951926
gun notebook,0.054519135561500946,0.0,0.054519135561500946
acetylcholine iris,-0.05420315630366984,0.145,0.09079684369633015
alphabet pen,0.10081197006909948,0.145,0.24581197006909947
chorus singer,-0.3820218827986273,0.6675,0.28547811720137267
wood blanket,0.04294902688617572,0.125,0.16794902688617572
soldier peace,-0.17865126028933903,0.3125,0.13384873971066097
lizard crocodile,-0.18672241843200288,0.8125,0.6257775815679971
money cash,-0.23637891746492534,0.855,0.6186210825350746
calendar holiday,-0.293339286966915,0.52,0.22666071303308502
government lizard,-0.02241877676180561,0.0,-0.02241877676180561
chess check,-0.3732989825986494,0.4175,0.04420101740135057
sonnet beauty,-0.3475040697772512,0.3325,-0.015004069777251161
worker office,-0.36909860263801714,0.4375,0.06840139736198285
currency exchange,-0.269051675146588,0.4175,0.148448324853412
polyester cotton,-0.5080466081919479,0.77,0.2619533918080521
tribunal justice,-0.30446722539884735,0.625,0.32053277460115265
tail rear,-0.3865160736809651,0.8125,0.4259839263190349
accident book,0.04664656595163528,0.0,0.04664656595163528
squall wind,-0.622878350144944,0.6875,0.06462164985505603
piano harmony,-0.13493877501276913,0.395,0.2600612249872309
sultan ministry,-0.1711838302913896,0.375,0.2038161697086104
desert dune,-0.15668564625944142,0.605,0.44831435374055856
multiplication division,-0.47643800598628416,0.6675,0.19106199401371585
virus blood,-0.18050404799340683,0.395,0.2144959520065932
sword environment,-0.1362627597711794,0.0,-0.1362627597711794
cricket supporter,-0.43763830265147907,0.4175,-0.020138302651479104
sculpture statue,-0.243595013787813,0.9575,0.713904986212187
dress dance,0.1019194442810778,0.25,0.3519194442810778
array list,-0.6980218701400847,0.98,0.28197812985991527
cell lock-up,-0.8104034228669075,0.875,0.06459657713309251
essay homework,-0.37002733906979524,0.625,0.25497266093020476
computer machine,-0.382634684625725,0.8325,0.44986531537427504
neurosis mind,-0.3654318123659823,0.4375,0.07206818763401769
campaign monkey,-0.08779260036378891,0.0,-0.08779260036378891
palace skyscraper,-0.20502476443773265,0.5825,0.37747523556226736
helicopter plane,-0.22360769371094114,0.75,0.5263923062890589
flag pole,-0.1067569590597191,0.355,0.24824304094028088
window roof,-0.1029660989492086,0.5825,0.4795339010507914
malware worm,-0.6759722108183457,0.855,0.17902778918165432
planet star,-0.43309289060501066,0.645,0.21190710939498938
runner athlete,-0.327214606926711,0.855,0.527785393073289
caliber umbrella,0.060000643439954565,0.0,0.060000643439954565
drought water,-0.22179490475515884,0.5,0.27820509524484116
airport piece,-0.03642364704689531,0.02,-0.01642364704689531
orchestra band,-0.3817254658910418,0.855,0.4732745341089582
mojito mohito,-0.7652443373678016,1.0,0.2347556626321984
syllabus exam,-0.48790978296256515,0.605,0.11709021703743484
theorem theory,-0.1306808349904518,0.605,0.4743191650095482
yo-yo toy,-0.664717581027564,0.75,0.08528241897243602
blizzard rain,-0.1786001573566381,0.645,0.46639984264336193
historian historiographer,-0.7021466630746839,0.895,0.19285333692531612
century year,-0.19051027675044374,0.7075,0.5169897232495563
alloy steel,-0.4129233004636065,0.875,0.4620766995363935
magistrate judge,-0.44498031236159763,0.895,0.4500196876384024
chaos class,-0.018916270822351287,0.0425,0.023583729177648716
sand foot,0.0446214731616318,0.105,0.1496214731616318
freedom oasis,-0.14939794037522697,0.145,-0.004397940375226981
cytoplasm digit,-0.16743644596084306,0.1675,6.355403915694907e-05
protestant christian,-0.24914472568171997,0.875,0.62585527431828
map square,-0.047999712850806064,0.25,0.20200028714919394
parliament congress,-0.2518989988492054,0.875,0.6231010011507946
fundraising development,-0.20618901237289658,0.2925,0.0863109876271034
pathology hematology,-0.6210190861175455,0.77,0.14898091388245446
valley depression,-0.43577193970525835,0.5,0.06422806029474165
telescope chair,0.11115896578492618,0.0625,0.17365896578492618
globalism visa,-0.30444575418725817,0.375,0.07055424581274186
bat vampire,-0.43647445172262966,0.5825,0.14602554827737035
deputy officer,-0.285582262171574,0.7075,0.421917737828426
electricity case,-0.2657515607349847,0.105,-0.16075156073498467
alien outlander,-0.8052909753191416,0.9175,0.11220902468085837
wizard cable,-0.014247551975423657,0.0,-0.014247551975423657
philosopher racing,0.07741219460469505,0.0,0.07741219460469505
popcorn cinema,-0.1608139644804859,0.375,0.2141860355195141
agriculture plant,-0.17492834716990163,0.5625,0.38757165283009837
poet journalist,-0.09146026386576389,0.5825,0.4910397361342361
weather wave,-0.036074328396731886,0.2075,0.1714256716032681
civilization lifestyle,-0.02087360547081113,0.375,0.35412639452918887
snow ice,-0.13626715070759277,0.6875,0.5512328492924072
