aircraft airplane,0.012247967314174102,0.92,0.9322479673141741
aircraft asphalt,0.6037400979242263,0.28,0.8837400979242264
bath bed,0.4162587657235658,0.52,0.9362587657235658
bicycle bike,0.06724704189736341,0.9,0.9672470418973634
bench boardwalk,0.40344250237809354,0.52,0.9234425023780936
arch brick,0.4609987438675061,0.44,0.9009987438675061
airplane camera,0.6705352998890327,0.26,0.9305352998890327
automobile car,-0.04279377290696673,1.0,0.9572062270930333
bed ceiling,0.4355652773003891,0.48,0.9155652773003891
brick ceiling,0.34701479070708585,0.56,0.9070147907070859
book ceramic,0.7282530016652479,0.16,0.8882530016652479
bike chopper,0.2887910662513765,0.64,0.9287910662513765
arch concrete,0.4240146931090886,0.46,0.8840146931090886
brick concrete,0.20895454346993958,0.74,0.9489545434699396
asphalt crane,0.5939588310778989,0.32,0.9139588310778989
bus crane,0.5988057363000157,0.32,0.9188057363000156
clothes cute,0.37091005273150235,0.5,0.8709100527315023
aircraft door,0.49581540482818565,0.36,0.8558154048281856
ceiling door,0.4671214654157387,0.46,0.9271214654157387
brick dress,0.7706061872253028,0.14,0.9106061872253028
clothes dress,0.03586320964109835,0.9,0.9358632096410984
costume dress,0.19466339923835807,0.74,0.9346633992383581
chain engine,0.5052455101590083,0.38,0.8852455101590083
automobile fabric,0.7854664465991,0.14,0.9254664465991
bag flag,0.559291244280487,0.36,0.919291244280487
bed furniture,0.025571725389783584,0.9,0.9255717253897836
bench game,0.39757900620414166,0.48,0.8775790062041416
collar garbage,0.6870256016548462,0.18,0.8670256016548462
engine gasoline,0.05398201434018046,0.86,0.9139820143401804
bottle glass,0.14771316463481465,0.78,0.9277131646348147
airplane guitar,0.740642527957165,0.14,0.880642527957165
fabric handle,0.5887860965490592,0.32,0.9087860965490593
bicycle handwriting,0.7383822385833108,0.14,0.8783822385833108
clothes hat,0.13231272871345257,0.78,0.9123127287134526
book illustration,0.1674570085157795,0.72,0.8874570085157795
collage illustration,0.25982889239366025,0.62,0.8798288923936602
graphic illustration,0.16138517580699896,0.74,0.901385175806999
clothes jacket,0.09046642597334098,0.86,0.950466425973341
hat jacket,0.28036717885887263,0.66,0.9403671788588727
bracelet jewelry,0.060755600487680916,0.88,0.9407556004876809
guitar keyboard,0.2661516117615975,0.66,0.9261516117615975
camera lens,0.07719169208312826,0.86,0.9371916920831282
decoration lighting,0.2834385059263721,0.64,0.9234385059263721
handle lighting,0.5354017370587358,0.34,0.8754017370587358
light lighting,-0.029880798303003275,0.92,0.8901192016969968
door lock,0.0836466850609554,0.8,0.8836466850609555
lock mannequin,0.6799611513530563,0.18,0.8599611513530563
ceiling marble,0.4395001385036938,0.46,0.8995001385036938
bench mask,0.7399539063272604,0.18,0.9199539063272604
desk match,0.5611982847107744,0.34,0.9011982847107743
dress match,0.42857165541492837,0.48,0.9085716554149283
car motor,0.11742384293440955,0.82,0.9374238429344095
key motor,0.45407900721033173,0.42,0.8740790072103317
ceiling mug,0.783449154406456,0.08,0.863449154406456
arrow mural,0.7342984477808481,0.2,0.9342984477808481
bead necklace,0.21161851936519194,0.68,0.891618519365192
bracelet necklace,0.12564112097708924,0.84,0.9656411209770892
clothes outfit,0.06025888094134302,0.88,0.940258880941343
costume outfit,0.239773039674954,0.72,0.959773039674954
dress outfit,0.17594101295500675,0.76,0.9359410129550068
hat outfit,0.3086472676435039,0.62,0.9286472676435039
collage paint,0.3516747195740325,0.56,0.9116747195740326
miniature paint,0.5134381970514637,0.38,0.8934381970514637
mural paint,0.16863460561675692,0.76,0.9286346056167569
camera painting,0.4779511572471567,0.44,0.9179511572471567
collage painting,0.3015858863748937,0.6,0.9015858863748937
